10176,38,2021-11-24,9
10177,9,2021-11-12,5
10178,5,2022-02-24,4
10179,19,2021-12-30,9
10180,7,2021-11-09,12
10181,5,2020-12-15,20
10182,17,2021-01-21,20
10183,4,2021-06-14,19
10184,24,2022-07-23,0
10185,21,2022-06-03,17
10186,8,2022-02-28,3
10187,34,2022-02-12,3
10188,15,2022-01-25,6
10189,55,2022-07-06,8
10190,94,2021-10-17,14
10191,79,2021-08-05,7
10192,10,2021-07-21,4
10193,10,2021-08-30,18
10194,22,2021-04-28,20
10195,34,2021-01-31,17
10196,7,2021-01-29,3
10197,51,2021-11-07,2
10198,99,2022-05-02,3
10199,91,2021-02-07,14
10200,89,2022-01-28,4
10201,8,2021-09-07,15
10202,39,2021-03-15,6
10203,32,2021-02-12,6
10204,14,2022-08-13,18
10205,44,2022-04-15,20
10206,54,2022-05-10,3
10207,65,2021-10-18,0
10208,43,2021-03-13,15
10209,25,2020-11-29,19
10210,79,2020-10-20,0
10211,63,2020-10-23,11
10212,43,2020-10-17,14
10213,57,2022-02-12,9
10214,95,2020-09-18,7
10215,99,2022-07-04,18
10216,15,2021-04-03,0
10217,81,2021-05-01,12
10218,56,2020-12-01,0
10219,61,2021-11-03,5
10220,73,2022-03-12,7
10221,48,2021-04-07,19
10222,98,2021-03-21,7
10223,11,2021-07-11,0
10224,4,2020-10-18,0
10225,28,2021-04-13,1
10226,30,2021-03-18,13
10227,64,2020-11-27,17
10228,52,2022-01-03,3
10229,91,2022-04-16,12
10230,1,2021-07-01,14
10231,81,2020-09-18,9
10232,53,2020-10-18,12
10233,13,2021-12-31,11
10234,46,2021-04-29,6
10235,4,2021-05-09,14
10236,7,2022-07-19,0
10237,8,2022-08-27,16
10238,43,2022-02-21,1
10239,11,2021-12-23,7
10240,15,2020-12-16,20
10241,75,2021-09-12,16
10242,65,2021-09-03,3
10243,83,2022-08-30,19
10244,57,2020-09-11,18
10245,24,2022-05-31,16
10246,42,2022-08-09,4
10247,51,2021-06-15,15
10248,67,2022-03-07,14
10249,78,2021-07-28,3
10250,6,2021-03-26,3
10251,10,2022-02-15,7
10252,80,2022-07-31,4
10253,64,2021-10-11,20
10254,77,2022-07-19,5
10255,25,2021-10-08,12
10256,18,2020-10-29,12
10257,65,2022-05-01,20
10258,33,2022-03-01,5
10259,44,2021-02-21,12
10260,74,2021-09-12,19
10261,99,2021-04-07,1
10262,8,2020-10-09,3
10263,43,2020-09-07,5
10264,39,2020-11-11,17
10265,29,2021-04-24,6
10266,80,2020-11-07,2
10267,15,2020-10-25,12
10268,69,2021-03-26,12
10269,82,2021-11-04,2
10270,43,2022-01-27,8
10271,42,2021-01-09,12
10272,94,2021-01-25,12
10273,20,2022-03-13,12
10274,46,2021-04-01,16
10275,71,2021-03-10,11
10276,98,2021-08-18,20
10277,7,2022-08-04,16
10278,29,2021-09-22,8
10279,31,2022-01-22,11
10280,83,2021-07-04,15
10281,10,2021-09-21,4
10282,94,2020-09-19,2
10283,26,2021-04-11,9
10284,93,2021-08-06,11
10285,71,2021-09-08,12
10286,78,2021-12-12,11
10287,24,2021-11-21,11
10288,64,2021-07-02,19
10289,55,2021-09-28,17
10290,25,2021-10-25,18
10291,55,2021-02-26,14
10292,58,2021-05-12,5
10293,9,2022-01-05,12
10294,29,2021-11-22,10
10295,87,2021-03-15,12
10296,86,2021-07-06,16
10297,83,2020-11-19,7
10298,83,2021-12-13,20
10299,77,2021-06-27,1
10300,52,2021-06-05,13
10301,85,2020-09-28,3
10302,7,2021-11-28,7
10303,65,2021-11-29,18
10304,49,2020-09-11,16
10305,20,2020-11-11,4
10306,86,2021-05-23,8
10307,45,2021-09-23,5
10308,93,2021-03-14,8
10309,13,2021-12-30,20
10310,42,2022-02-05,16
10311,58,2021-08-22,17
10312,85,2021-01-28,6
10313,29,2021-03-26,18
10314,13,2021-01-10,0
10315,87,2021-08-23,19
10316,87,2021-10-05,6
10317,91,2021-09-11,17
10318,41,2021-04-04,16
10319,87,2021-10-14,13
10320,40,2021-06-28,11
10321,52,2021-04-21,19
10322,53,2021-09-07,18
10323,51,2020-10-06,9
10324,32,2021-10-22,20
10325,85,2021-07-09,4
10326,52,2022-08-29,7
10327,21,2022-09-07,12
10328,79,2021-11-17,2
10329,69,2021-11-18,17
10330,76,2021-07-09,18
10331,58,2021-12-24,11
10332,65,2020-10-16,3
10333,70,2022-05-01,13
10334,66,2021-03-25,11
10335,82,2021-05-12,17
10336,89,2022-08-25,1
10337,25,2021-04-24,2
10338,40,2021-02-24,4
10339,81,2022-05-12,12
10340,9,2022-08-03,14
10341,0,2021-12-31,2
10342,89,2021-08-19,16
10343,93,2022-07-10,16
10344,6,2022-02-20,7
10345,10,2022-05-20,6
10346,33,2021-01-10,20
10347,1,2020-09-07,19
10348,40,2021-12-20,17
10349,55,2020-10-08,1
10350,46,2020-09-16,7
10351,70,2021-03-25,9
10352,9,2021-05-27,16
10353,76,2021-06-12,10
10354,65,2021-04-22,15
10355,48,2022-06-16,9
10356,33,2021-08-16,10
10357,24,2021-02-24,12
10358,69,2021-09-04,7
10359,27,2022-02-09,6
10360,66,2021-05-23,16
10361,63,2022-06-26,3
10362,53,2022-08-26,17
10363,2,2021-11-30,13
10364,40,2021-08-06,14
10365,68,2022-06-19,0
10366,83,2021-08-12,9
10367,88,2021-05-26,16
10368,8,2021-05-21,11
10369,67,2022-06-18,11
10370,95,2020-10-05,10
10371,59,2021-08-08,10
10372,97,2020-11-25,19
10373,54,2020-11-01,19
10374,46,2022-01-07,18
10375,54,2022-04-22,20
10376,51,2022-01-03,15
10377,0,2021-08-06,10
10378,85,2022-05-20,9
10379,88,2022-08-30,13
10380,87,2021-10-10,4
10381,46,2021-09-04,13
10382,70,2021-01-23,14
10383,65,2021-04-13,0
10384,97,2022-06-18,11
10385,74,2022-01-08,13
10386,39,2021-08-08,19
10387,17,2021-05-29,11
10388,74,2021-09-17,16
10389,52,2021-03-14,3
10390,86,2021-11-23,8
10391,17,2021-09-17,0
10392,0,2020-10-13,14
10393,58,2021-12-23,18
10394,93,2022-04-20,1
10395,90,2021-06-03,1
10396,8,2022-07-14,1
10397,50,2021-03-22,16
10398,52,2022-05-05,2
10399,90,2021-12-06,20
10400,19,2022-01-17,20
10401,59,2021-05-06,12
10402,32,2022-08-12,5
10403,96,2022-01-17,15
10404,88,2022-06-07,11
10405,26,2022-05-07,14
10406,17,2020-09-27,8
10407,21,2021-04-22,5
10408,53,2022-08-01,8
10409,14,2021-12-11,14
10410,87,2022-06-28,15
10411,90,2021-05-18,11
10412,55,2022-04-19,14
10413,98,2021-06-18,11
10414,87,2021-10-27,4
10415,1,2020-11-09,12
10416,48,2022-03-31,20
10417,31,2021-05-27,12
10418,51,2020-11-18,18
10419,81,2021-08-07,4
10420,27,2021-09-22,9
10421,32,2022-09-04,1
10422,60,2022-04-18,12
10423,33,2021-07-24,2
10424,72,2021-10-25,11
10425,70,2020-10-12,20
10426,82,2022-07-23,12
10427,92,2020-12-29,19
10428,96,2021-05-21,6
10429,24,2021-07-10,5
10430,34,2021-11-10,15
10431,2,2020-11-29,17
10432,79,2021-08-18,13
10433,14,2021-03-11,7
10434,67,2022-09-07,6
10435,21,2022-06-16,2
10436,6,2021-07-23,7
10437,63,2021-08-10,16
10438,21,2020-09-26,20
10439,89,2021-09-07,14
10440,77,2022-08-14,19
10441,31,2022-03-14,10
10442,13,2021-11-06,20
10443,28,2021-05-31,20
10444,93,2021-03-06,9
10445,22,2021-05-01,20
10446,80,2021-04-10,17
10447,6,2021-08-21,5
10448,96,2022-04-11,8
10449,49,2021-03-06,20
10450,18,2020-09-14,20
10451,6,2020-09-25,1
10452,58,2020-11-02,3
10453,58,2021-06-13,1
10454,21,2021-07-28,12
10455,5,2021-01-20,8
10456,49,2021-09-29,15
10457,88,2021-05-26,1
10458,34,2021-01-14,9
10459,62,2021-09-26,2
10460,83,2021-09-02,17
10461,69,2021-06-23,15
10462,7,2022-05-25,7
10463,93,2022-05-22,17
10464,65,2021-07-22,0
10465,32,2021-01-15,6
10466,98,2021-05-23,2
10467,19,2022-06-13,15
10468,53,2020-09-23,19
10469,4,2022-01-13,11
10470,26,2020-12-16,18
10471,41,2022-06-05,3
10472,66,2021-02-02,18
10473,80,2022-07-23,14
10474,74,2020-09-08,18
10475,48,2020-11-01,15
10476,71,2021-05-03,0
10477,59,2021-05-11,4
10478,92,2021-11-15,2
10479,9,2021-05-29,17
10480,56,2022-06-28,5
10481,57,2021-04-03,12
10482,10,2022-03-25,0
10483,83,2022-04-04,16
10484,15,2021-06-22,11
10485,39,2021-06-08,17
10486,90,2022-05-17,2
10487,89,2020-12-20,0
10488,41,2022-03-27,9
10489,86,2022-01-22,7
10490,43,2021-03-29,8
10491,69,2021-07-11,19
10492,34,2021-02-08,20
10493,71,2021-07-22,1
10494,25,2021-09-04,13
10495,49,2021-01-28,10
10496,1,2022-02-10,16
10497,68,2020-10-31,9
10498,66,2022-05-08,16
10499,26,2021-11-15,6
10500,2,2022-06-22,4
10501,14,2020-10-08,14
10502,50,2021-06-30,2
10503,9,2022-08-12,1
10504,52,2021-09-22,11
10505,2,2022-07-06,6
10506,22,2022-08-17,1
10507,55,2021-07-21,19
10508,16,2021-07-26,8
10509,39,2021-04-08,18
10510,14,2022-07-12,16
10511,67,2021-11-11,16
10512,69,2021-02-11,9
10513,0,2021-09-22,15
10514,2,2021-08-23,12
10515,10,2021-01-15,20
10516,52,2022-06-16,8
10517,51,2021-10-27,7
10518,57,2022-08-18,14
10519,88,2022-03-09,6
10520,41,2022-05-21,8
10521,73,2022-02-22,4
10522,37,2022-08-23,2
10523,74,2022-06-09,5
10524,72,2022-05-20,19
10525,57,2021-07-05,11
10526,55,2021-08-22,14
10527,99,2021-04-13,5
10528,95,2021-09-14,19
10529,32,2022-06-01,18
10530,41,2022-04-28,11
10531,28,2021-11-11,11
10532,11,2022-05-18,5
10533,81,2021-09-07,8
10534,82,2021-01-22,17
10535,94,2021-02-13,4
10536,24,2020-09-30,9
10537,27,2021-06-25,17
10538,32,2022-08-16,8
10539,89,2021-05-03,9
10540,72,2022-07-20,11
10541,72,2022-02-17,18
10542,21,2020-10-08,3
10543,70,2021-05-09,8
10544,15,2021-03-14,1
10545,84,2020-09-18,19
10546,70,2021-02-03,18
10547,73,2021-06-29,6
10548,44,2020-10-16,13
10549,78,2020-10-05,4
10550,72,2020-11-13,12
10551,86,2021-04-16,12
10552,29,2021-10-31,13
10553,38,2022-06-11,13
10554,70,2021-05-03,5
10555,62,2021-09-15,9
10556,21,2022-01-23,16
10557,82,2020-10-03,14
10558,95,2022-04-07,14
10559,72,2020-09-09,0
10560,49,2020-09-20,0
10561,41,2021-05-01,16
10562,77,2021-07-01,11
10563,57,2022-03-05,14
10564,51,2021-09-13,9
10565,63,2021-03-07,20
10566,32,2021-03-21,13
10567,15,2020-12-03,16
10568,11,2021-08-27,20
10569,95,2022-03-30,2
10570,32,2021-01-14,20
10571,59,2021-12-14,16
10572,56,2021-03-30,17
10573,17,2022-01-14,10
10574,81,2020-10-15,8
10575,84,2022-01-18,13
10576,77,2021-07-19,14
10577,37,2022-06-13,1
10578,80,2020-12-09,8
10579,26,2021-01-11,15
10580,81,2021-05-18,8
10581,29,2020-12-06,9
10582,81,2021-04-04,15
10583,41,2021-07-11,15
10584,47,2021-05-16,19
10585,78,2021-03-14,1
10586,30,2022-08-04,13
10587,17,2022-01-08,8
10588,55,2022-08-24,19
10589,90,2021-07-08,14
10590,5,2021-07-06,0
10591,76,2021-03-30,6
10592,47,2020-09-22,12
10593,80,2022-01-29,0
10594,6,2021-11-29,7
10595,32,2022-06-30,1
10596,21,2022-02-05,10
10597,62,2021-03-06,10
10598,76,2022-01-19,5
10599,81,2022-09-02,4
10600,61,2022-07-15,0
10601,14,2021-10-05,8
10602,62,2022-01-16,1
10603,77,2021-06-01,1
10604,53,2022-01-25,13
10605,41,2022-06-13,18
10606,3,2021-04-16,2
10607,81,2021-07-02,0
10608,10,2021-09-06,8
10609,55,2022-07-16,4
10610,100,2022-03-25,14
10611,54,2022-05-24,12
10612,52,2021-01-13,3
10613,99,2021-05-30,13
10614,16,2021-06-06,11
10615,74,2022-07-01,19
10616,24,2022-01-12,13
10617,5,2021-02-15,7
10618,95,2021-02-23,20
10619,81,2022-08-28,6
10620,99,2021-10-13,5
10621,26,2020-09-30,2
10622,14,2021-11-23,19
10623,100,2020-10-06,4
10624,58,2021-11-29,17
10625,2,2022-03-16,12
10626,50,2021-01-07,0
10627,97,2020-12-18,13
10628,86,2021-06-14,3
10629,1,2022-01-22,5
10630,87,2021-06-26,8
10631,83,2022-09-06,20
10632,63,2021-11-08,4
10633,22,2021-05-31,5
10634,41,2022-02-17,11
10635,78,2021-08-04,6
10636,39,2021-01-21,8
10637,13,2022-06-19,0
10638,67,2022-02-12,16
10639,100,2021-10-15,4
10640,80,2021-02-16,13
10641,80,2022-08-14,6
10642,7,2022-01-01,8
10643,93,2020-11-19,20
10644,23,2021-07-23,12
10645,64,2021-08-25,6
10646,75,2021-02-05,5
10647,97,2021-04-27,2
10648,34,2021-03-06,20
10649,23,2022-04-07,0
10650,72,2021-10-04,5
10651,33,2020-09-08,6
10652,28,2021-03-24,1
10653,0,2022-06-01,1
10654,20,2021-10-27,15
10655,20,2022-02-02,0
10656,75,2021-08-29,19
10657,58,2020-11-04,12
10658,16,2021-05-18,14
10659,40,2020-12-22,10
10660,23,2021-02-07,18
10661,71,2021-12-18,19
10662,67,2021-07-03,2
10663,14,2021-08-23,13
10664,64,2022-03-21,19
10665,42,2020-12-09,4
10666,2,2021-03-06,6
10667,74,2022-03-24,20
10668,96,2022-06-30,9
10669,18,2020-10-31,18
10670,13,2021-05-21,18
10671,100,2020-11-07,0
10672,91,2021-01-13,16
10673,34,2020-10-12,16
10674,51,2022-03-17,12
10675,91,2022-06-01,9
10676,94,2021-01-09,8
10677,60,2020-12-07,18
10678,94,2021-07-10,12
10679,71,2021-08-02,9
10680,55,2022-07-11,18
10681,36,2021-05-19,3
10682,72,2021-11-11,14
10683,23,2022-07-02,8
10684,11,2022-07-03,14
10685,95,2022-04-19,8
10686,40,2021-11-02,7
10687,65,2021-08-18,20
10688,4,2020-11-11,19
10689,16,2021-08-22,5
10690,79,2021-05-27,16
10691,11,2021-04-21,19
10692,64,2020-10-13,2
10693,31,2022-06-24,17
10694,8,2022-04-03,18
10695,32,2021-02-08,5
10696,87,2022-01-16,12
10697,46,2022-03-23,11
10698,76,2020-10-09,15
10699,41,2021-01-04,19
10700,56,2021-04-22,10
10701,48,2021-05-16,14
10702,2,2021-04-01,18
10703,77,2021-06-10,8
10704,38,2022-08-14,15
10705,59,2022-07-05,10
10706,39,2022-01-17,14
10707,7,2022-08-31,9
10708,76,2022-01-08,18
10709,35,2022-08-02,3
10710,63,2021-07-26,6
10711,57,2021-01-05,1
10712,77,2021-05-01,3
10713,2,2021-06-27,2
10714,90,2022-06-26,20
10715,51,2022-09-03,8
10716,28,2021-07-02,20
10717,81,2021-02-03,20
10718,78,2021-03-07,14
10719,26,2021-12-27,13
10720,62,2022-02-11,14
10721,7,2022-03-18,11
10722,100,2021-04-27,6
10723,39,2021-01-08,1
10724,40,2022-05-18,9
10725,0,2022-06-20,11
10726,45,2022-06-16,17
10727,60,2021-03-23,17
10728,28,2021-11-02,14
10729,12,2021-12-16,13
10730,22,2021-12-13,14
10731,3,2022-03-30,1
10732,1,2022-02-07,2
10733,52,2021-12-15,19
10734,18,2020-12-22,16
10735,41,2021-08-10,11
10736,52,2021-05-25,8
10737,66,2022-02-12,1
10738,36,2021-08-20,10
10739,38,2021-09-13,0
10740,26,2021-02-07,10
10741,1,2021-12-04,11
10742,9,2021-12-03,7
10743,62,2022-05-05,1
10744,6,2021-12-27,20
10745,92,2021-04-29,18
10746,24,2021-09-20,15
10747,50,2021-10-03,2
10748,3,2022-04-15,0
10749,60,2022-01-18,1
10750,98,2022-03-19,6
10751,80,2022-02-14,2
10752,90,2021-05-06,1
10753,97,2022-01-24,11
10754,33,2022-05-14,7
10755,23,2021-09-02,11
10756,0,2022-05-19,20
10757,42,2021-05-31,2
10758,27,2021-07-28,9
10759,27,2022-08-24,2
10760,85,2022-07-31,15
10761,100,2021-06-04,17
10762,27,2022-02-19,12
10763,87,2021-08-19,18
10764,85,2022-07-19,4
10765,96,2022-02-23,5
10766,100,2021-10-12,13
10767,70,2021-09-10,11
10768,63,2022-03-02,20
10769,59,2022-04-02,1
10770,70,2021-03-23,18
10771,21,2020-12-07,15
10772,68,2021-12-17,15
10773,71,2022-04-01,13
10774,36,2022-05-15,19
10775,69,2020-09-08,12
10776,82,2021-03-30,10
10777,35,2021-04-28,14
10778,53,2021-10-22,0
10779,30,2020-10-18,9
10780,0,2021-08-25,19
10781,5,2022-06-29,0
10782,19,2022-03-20,5
10783,4,2020-12-17,12
10784,35,2021-02-08,19
10785,79,2022-01-05,10
10786,51,2021-05-11,10
10787,65,2022-05-20,7
10788,10,2022-03-07,11
10789,82,2022-09-06,9
10790,84,2022-02-14,9
10791,19,2022-03-25,1
10792,1,2022-05-11,12
10793,37,2021-08-18,1
10794,99,2020-10-09,8
10795,26,2021-08-05,9
10796,43,2020-12-28,4
10797,99,2021-12-12,14
10798,10,2021-11-16,0
10799,60,2022-06-04,0
10800,88,2022-09-01,10
10801,10,2021-08-31,16
10802,37,2020-11-24,6
10803,45,2021-08-23,17
10804,90,2022-05-14,0
10805,79,2021-12-26,8
10806,41,2021-07-14,11
10807,84,2022-06-16,15
10808,34,2022-02-17,0
10809,22,2021-11-11,15
10810,43,2021-06-21,1
10811,55,2020-10-15,12
10812,41,2021-10-28,18
10813,91,2020-11-25,10
10814,10,2021-01-30,10
10815,76,2022-04-06,16
10816,52,2020-12-11,1
10817,44,2021-09-28,14
10818,64,2022-03-08,19
10819,89,2021-06-12,1
10820,20,2021-01-01,18
10821,23,2022-08-10,11
10822,40,2022-08-14,20
10823,68,2021-06-28,9
10824,68,2020-11-22,17
10825,69,2021-12-19,13
10826,1,2022-05-15,3
10827,13,2022-01-07,8
10828,20,2022-01-29,5
10829,22,2022-03-03,16
10830,2,2022-02-22,14
10831,47,2021-08-12,17
10832,56,2022-09-01,10
10833,72,2022-01-25,18
10834,11,2021-11-21,20
10835,39,2022-02-15,0
10836,24,2021-02-26,18
10837,42,2021-12-29,8
10838,58,2020-12-20,12
10839,77,2020-12-30,6
10840,15,2021-11-18,1
10841,20,2022-04-25,6
10842,3,2021-02-13,1
10843,90,2021-06-26,3
10844,35,2021-07-29,17
10845,0,2021-10-03,13
10846,5,2022-02-06,4
10847,41,2021-11-24,17
10848,12,2021-12-14,15
10849,4,2022-05-26,16
10850,47,2020-12-29,19
10851,90,2022-08-12,5
10852,59,2021-06-27,13
10853,2,2021-03-06,1
10854,42,2021-11-13,7
10855,44,2021-10-27,12
10856,10,2021-02-07,13
10857,7,2022-03-22,2
10858,41,2022-05-06,8
10859,3,2021-07-14,18
10860,76,2022-02-21,9
10861,34,2021-01-09,0
10862,58,2022-08-24,20
10863,10,2022-01-10,18
10864,100,2020-11-14,10
10865,97,2021-06-24,1
10866,42,2022-04-08,17
10867,78,2022-01-06,8
10868,0,2022-08-16,12
10869,83,2022-01-23,14
10870,96,2020-12-30,5
10871,42,2022-05-20,19
10872,42,2022-03-24,11
10873,47,2022-02-03,15
10874,67,2021-04-07,9
10875,60,2021-03-24,5
10876,24,2020-11-18,6
10877,96,2021-03-24,17
10878,96,2021-08-09,15
10879,57,2021-01-28,10
10880,11,2022-04-04,7
10881,90,2022-03-29,2
10882,85,2021-03-16,1
10883,43,2021-09-11,6
10884,49,2021-08-26,9
10885,83,2021-01-05,4
10886,63,2021-12-16,9
10887,52,2021-12-20,19
10888,37,2020-09-17,9
10889,21,2021-08-06,9
10890,100,2021-01-04,16
10891,91,2021-12-26,8
10892,24,2021-02-10,1
10893,25,2022-04-05,2
10894,80,2022-05-08,0
10895,94,2022-01-03,1
10896,63,2021-11-21,3
10897,94,2021-02-04,7
10898,93,2021-09-03,10
10899,66,2022-03-04,9
10900,87,2021-12-27,19
10901,79,2021-01-01,7
10902,38,2020-12-10,3
10903,6,2022-05-04,2
10904,74,2021-11-09,3
10905,6,2021-12-04,3
10906,37,2022-05-10,9
10907,81,2022-05-24,19
10908,24,2021-11-12,16
10909,16,2021-11-02,4
10910,90,2021-11-09,20
10911,53,2022-06-05,7
10912,87,2020-10-14,4
10913,66,2021-09-19,3
10914,39,2021-05-31,12
10915,36,2020-10-07,2
10916,23,2022-01-24,1
10917,67,2021-01-09,9
10918,79,2022-07-27,5
10919,39,2022-03-24,18
10920,11,2022-04-24,16
10921,64,2021-10-01,12
10922,38,2022-07-19,20
10923,7,2021-03-29,19
10924,8,2020-09-08,19
10925,74,2020-11-11,6
10926,96,2020-11-01,19
10927,1,2021-06-05,6
10928,19,2021-06-19,0
10929,71,2021-09-17,11
10930,80,2022-02-28,5
10931,16,2021-12-15,13
10932,49,2020-11-15,8
10933,71,2021-08-27,13
10934,48,2020-11-16,2
10935,72,2020-10-29,4
10936,48,2021-04-03,14
10937,39,2022-03-16,1
10938,61,2020-11-04,8
10939,12,2021-12-20,10
10940,50,2022-05-26,7
10941,55,2021-03-15,8
10942,67,2021-08-29,14
10943,42,2021-12-31,19
10944,63,2021-11-30,17
10945,57,2021-01-29,19
10946,45,2021-07-20,1
10947,35,2022-07-09,1
10948,16,2020-09-24,12
10949,3,2022-05-15,12
10950,52,2021-01-02,12
10951,58,2022-04-26,0
10952,15,2020-12-20,12
10953,80,2021-09-06,6
10954,28,2021-08-21,17
10955,5,2021-05-11,16
10956,37,2020-11-25,19
10957,20,2022-08-04,6
10958,89,2020-09-22,8
10959,52,2021-02-07,5
10960,1,2021-01-10,4
10961,15,2021-02-04,17
10962,44,2021-09-30,16
10963,78,2021-04-01,13
10964,13,2020-09-21,11
10965,5,2022-01-25,16
10966,36,2022-07-21,14
10967,5,2021-05-08,2
10968,33,2022-06-10,14
10969,87,2021-10-04,18
10970,54,2021-12-18,12
10971,45,2021-04-15,20
10972,10,2021-05-18,3
10973,49,2020-12-07,0
10974,26,2020-10-10,14
10975,38,2021-11-10,5
10976,15,2022-03-17,5
10977,78,2021-12-17,20
10978,65,2022-07-10,6
10979,54,2020-11-18,1
10980,61,2022-01-02,15
10981,51,2021-07-22,2
10982,54,2022-07-07,12
10983,100,2021-11-27,14
10984,76,2022-09-01,20
10985,0,2021-10-01,4
10986,94,2022-06-14,6
10987,48,2021-12-05,3
10988,43,2022-07-15,18
10989,99,2021-01-22,0
10990,70,2021-10-14,5
10991,59,2020-12-07,14
10992,54,2021-06-30,8
10993,86,2020-11-09,3
10994,56,2021-11-19,10
10995,3,2020-12-08,13
10996,3,2022-03-25,2
10997,6,2020-12-18,8
10998,80,2020-12-15,16
10999,57,2022-03-30,7
11000,8,2021-03-26,7
11001,93,2022-07-23,15
11002,51,2021-06-24,5
11003,68,2021-07-12,2
11004,53,2022-06-11,15
11005,10,2021-07-25,12
11006,86,2022-08-01,13
11007,83,2022-04-02,3
11008,14,2021-11-06,15
11009,79,2021-11-11,13
11010,4,2021-10-29,6
11011,17,2021-11-23,17
11012,0,2021-07-22,2
11013,49,2022-05-17,10
11014,5,2021-05-27,7
11015,45,2021-07-09,18
11016,3,2022-07-26,4
11017,91,2022-03-14,3
11018,31,2021-05-31,0
11019,61,2022-08-17,5
11020,49,2022-02-06,14
11021,39,2021-02-05,1
11022,13,2022-01-21,3
11023,45,2021-04-08,8
11024,21,2021-02-28,1
11025,2,2022-02-09,17
11026,65,2021-02-01,14
11027,99,2021-01-24,20
11028,93,2020-09-13,5
11029,74,2022-08-01,15
11030,65,2022-01-17,13
11031,59,2020-10-03,9
11032,9,2020-10-22,13
11033,12,2021-02-09,10
11034,42,2021-05-31,18
11035,33,2021-03-22,19
11036,27,2021-08-25,16
11037,45,2022-05-17,8
11038,90,2022-04-13,17
11039,97,2022-07-20,10
11040,86,2021-10-24,3
11041,60,2022-02-16,8
11042,49,2021-11-25,17
11043,94,2021-04-27,11
11044,13,2022-07-25,9
11045,4,2021-10-27,20
11046,54,2022-04-15,20
11047,70,2022-08-11,6
11048,57,2021-03-16,13
11049,8,2020-10-31,14
11050,6,2022-08-05,12
11051,44,2022-02-03,1
11052,29,2020-11-13,17
11053,18,2021-01-28,7
11054,78,2020-09-07,13
11055,85,2021-11-03,3
11056,76,2021-11-02,2
11057,10,2021-01-25,14
11058,10,2022-04-01,14
11059,14,2022-02-22,8
11060,27,2021-07-24,20
11061,52,2022-04-28,14
11062,22,2021-04-15,18
11063,40,2021-05-21,9
11064,86,2022-08-21,11
11065,56,2022-09-04,15
11066,69,2022-06-19,2
11067,11,2022-05-08,14
11068,15,2022-01-17,15
11069,4,2022-04-25,17
11070,81,2021-07-19,19
11071,67,2020-10-25,5
11072,38,2021-09-22,0
11073,87,2022-08-25,1
11074,25,2020-12-13,6
11075,66,2021-07-17,14
11076,30,2022-07-12,11
11077,17,2021-11-08,20
11078,68,2020-09-27,14
11079,98,2020-11-05,7
11080,67,2020-10-29,11
11081,43,2022-08-03,1
11082,28,2020-12-01,1
11083,100,2020-11-25,1
11084,41,2021-12-22,10
11085,7,2021-07-21,18
11086,83,2021-06-15,12
11087,48,2020-12-05,17
11088,84,2021-07-29,3
11089,29,2021-03-11,5
11090,77,2022-01-10,13
11091,48,2022-08-25,19
11092,74,2021-10-14,17
11093,91,2021-12-20,9
11094,61,2021-10-07,18
11095,69,2022-03-09,16
11096,65,2022-02-27,12
11097,5,2021-08-23,4
11098,89,2022-04-26,18
11099,83,2021-07-31,13
11100,58,2020-10-06,5
11101,99,2020-12-04,13
11102,7,2022-08-25,0
11103,84,2021-08-17,4
11104,29,2021-08-25,4
11105,41,2021-10-30,13
11106,97,2022-07-03,19
11107,4,2021-11-25,14
11108,85,2022-04-21,19
11109,24,2021-10-13,17
11110,12,2021-07-01,6
11111,38,2022-05-02,3
11112,51,2022-03-14,16
11113,100,2021-01-28,4
11114,95,2021-11-27,5
11115,11,2021-02-21,16
11116,21,2022-03-15,11
11117,59,2021-07-04,11
11118,70,2022-01-14,7
11119,32,2020-12-10,2
11120,82,2021-03-26,16
11121,56,2020-11-24,19
11122,29,2022-03-23,16
11123,19,2022-01-20,7
11124,6,2022-01-10,5
11125,82,2022-07-30,13
11126,87,2022-06-01,14
11127,59,2021-03-27,2
11128,25,2021-08-07,20
11129,21,2021-09-12,0
11130,14,2020-10-16,5
11131,89,2020-10-08,19
11132,45,2020-09-29,17
11133,94,2021-02-12,14
11134,43,2022-06-22,14
11135,24,2021-04-29,8
11136,2,2021-03-18,3
11137,5,2021-09-04,4
11138,95,2021-07-29,17
11139,38,2021-05-15,12
11140,68,2021-05-25,7
11141,0,2022-04-12,7
11142,44,2020-09-26,12
11143,34,2020-12-26,13
11144,56,2022-07-29,10
11145,77,2021-11-14,6
11146,99,2021-03-29,18
11147,71,2021-03-24,2
11148,12,2021-12-04,19
11149,61,2020-09-11,9
11150,29,2021-12-05,20
11151,51,2022-06-03,6
11152,96,2022-03-22,7
11153,65,2022-01-28,19
11154,23,2021-10-07,10
11155,27,2022-02-09,2
11156,48,2022-04-21,19
11157,46,2021-06-16,18
11158,0,2020-11-03,17
11159,7,2022-07-31,5
11160,68,2022-07-12,4
11161,35,2022-03-27,19
11162,47,2022-09-07,19
11163,100,2021-02-21,16
11164,53,2021-08-30,19
11165,92,2022-08-14,8
11166,0,2021-05-07,2
11167,45,2021-04-28,7
11168,79,2020-11-16,17
11169,2,2022-02-02,5
11170,5,2021-10-19,12
11171,3,2022-06-19,17
11172,79,2021-05-18,13
11173,80,2021-09-28,11
11174,78,2021-09-22,6
11175,83,2020-11-13,20
